CMCSA,2019-04-09,41.04
CMCSA,2019-04-10,41.08
CMCSA,2019-04-11,41.04
CMCSA,2019-04-12,41.3
CMCSA,2019-04-15,41.78
CMCSA,2019-04-16,41.97
CMCSA,2019-04-17,42.57
CMCSA,2019-04-18,42.43
CMCSA,2019-04-22,42.0
CMCSA,2019-04-23,41.99
CMCSA,2019-04-24,41.85
CMCSA,2019-04-25,42.93
CMCSA,2019-04-26,43.08
CMCSA,2019-04-29,43.45
CMCSA,2019-04-30,43.53
CMCSA,2019-05-01,43.42
CMCSA,2019-05-02,42.65
CMCSA,2019-05-03,43.29
CMCSA,2019-05-06,43.3
CMCSA,2019-05-07,42.76
CMCSA,2019-05-08,42.55
CMCSA,2019-05-09,42.92
CMCSA,2019-05-10,43.15
CMCSA,2019-05-13,42.28
CMCSA,2019-05-14,42.91
CMCSA,2019-05-15,42.49
CMCSA,2019-05-16,43.19
CMCSA,2019-05-17,43.54
CMCSA,2019-05-20,42.78
CMCSA,2019-05-21,43.29
CMCSA,2019-05-22,43.3
CMCSA,2019-05-23,42.73
CMCSA,2019-05-24,42.67
CMCSA,2019-05-28,42.47
CMCSA,2019-05-29,41.92
CMCSA,2019-05-30,41.74
CMCSA,2019-05-31,41.0
CMCSA,2019-06-03,40.96
CMCSA,2019-06-04,41.4
CMCSA,2019-06-05,41.3
CMCSA,2019-06-06,41.15
CMCSA,2019-06-07,41.48
CMCSA,2019-06-10,41.29
CMCSA,2019-06-11,41.22
CMCSA,2019-06-12,41.45
CMCSA,2019-06-13,41.69
CMCSA,2019-06-14,42.31
CMCSA,2019-06-17,42.56
CMCSA,2019-06-18,43.25
CMCSA,2019-06-19,43.14
CMCSA,2019-06-20,43.68
CMCSA,2019-06-21,43.56
CMCSA,2019-06-24,43.6
CMCSA,2019-06-25,42.75
CMCSA,2019-06-26,42.11
CMCSA,2019-06-27,42.0
CMCSA,2019-06-28,42.28
CMCSA,2019-07-01,42.71
CMCSA,2019-07-02,42.89
CMCSA,2019-07-03,43.32
CMCSA,2019-07-05,43.28
CMCSA,2019-07-08,42.63
CMCSA,2019-07-09,42.98
CMCSA,2019-07-10,43.79
CMCSA,2019-07-11,44.08
CMCSA,2019-07-12,44.64
CMCSA,2019-07-15,44.72
CMCSA,2019-07-16,45.09
CMCSA,2019-07-17,44.43
CMCSA,2019-07-18,44.56
CMCSA,2019-07-19,44.06
CMCSA,2019-07-22,43.85
CMCSA,2019-07-23,44.32
CMCSA,2019-07-24,44.87
CMCSA,2019-07-25,44.61
CMCSA,2019-07-26,44.63
CMCSA,2019-07-29,44.23
CMCSA,2019-07-30,44.08
CMCSA,2019-07-31,43.17
CMCSA,2019-08-01,42.88
CMCSA,2019-08-02,42.65
CMCSA,2019-08-05,41.61
CMCSA,2019-08-06,42.07
CMCSA,2019-08-07,41.73
CMCSA,2019-08-08,42.66
CMCSA,2019-08-09,42.93
CMCSA,2019-08-12,42.46
CMCSA,2019-08-13,43.46
CMCSA,2019-08-14,42.37
CMCSA,2019-08-15,42.35
CMCSA,2019-08-16,43.18
CMCSA,2019-08-19,44.0
CMCSA,2019-08-20,43.94
CMCSA,2019-08-21,44.11
CMCSA,2019-08-22,43.77
CMCSA,2019-08-23,42.43
CMCSA,2019-08-26,43.35
CMCSA,2019-08-27,43.6
CMCSA,2019-08-28,43.77
CMCSA,2019-08-29,44.17
CMCSA,2019-08-30,44.26
CMCSA,2019-09-03,43.88
CMCSA,2019-09-04,45.52
CMCSA,2019-09-05,46.41
CMCSA,2019-09-06,46.35
CMCSA,2019-09-09,46.42
CMCSA,2019-09-10,46.45
CMCSA,2019-09-11,46.4
CMCSA,2019-09-12,46.97
CMCSA,2019-09-13,46.88
CMCSA,2019-09-16,46.27
CMCSA,2019-09-17,46.67
CMCSA,2019-09-18,46.94
CMCSA,2019-09-19,46.68
CMCSA,2019-09-20,46.36
CMCSA,2019-09-23,46.22
CMCSA,2019-09-24,45.71
CMCSA,2019-09-25,45.83
CMCSA,2019-09-26,44.9
